name,id
hsa-mir-3182,266
hsa-mir-3185,267
hsa-mir-3186,268
hsa-mir-3189,269
hsa-mir-3195,270
hsa-mir-3196,271
hsa-mir-32,272
hsa-mir-3200,273
hsa-mir-3201,274
hsa-mir-320e,275
hsa-mir-323a,276
hsa-mir-323b,277
hsa-mir-324,278
hsa-mir-325,279
hsa-mir-326,280
hsa-mir-328,281
hsa-mir-330,282
hsa-mir-331,283
hsa-mir-335,284
hsa-mir-337,285
hsa-mir-338,286
hsa-mir-339,287
hsa-mir-33a,288
hsa-mir-33b,289
hsa-mir-340,290
hsa-mir-342,291
hsa-mir-345,292
hsa-mir-346,293
hsa-mir-34a,294
hsa-mir-34b,295
hsa-mir-34c,296
hsa-mir-361,297
hsa-mir-3610,298
hsa-mir-3611,299
hsa-mir-3613,300
hsa-mir-3614,301
hsa-mir-3619,302
hsa-mir-362,303
hsa-mir-3620,304
hsa-mir-3622a,305
hsa-mir-3622b,306
hsa-mir-363,307
hsa-mir-3646,308
hsa-mir-3651,309
hsa-mir-3654,310
hsa-mir-3658,311
hsa-mir-365a,312
hsa-mir-365b,313
hsa-mir-3662,314
hsa-mir-3663,315
hsa-mir-3664,316
hsa-mir-3666,317
hsa-mir-3667,318
hsa-mir-367,319
hsa-mir-3677,320
hsa-mir-3682,321
hsa-mir-3686,322
hsa-mir-369,323
hsa-mir-370,324
hsa-mir-3714,325
hsa-mir-371a,326
hsa-mir-371b,327
hsa-mir-372,328
hsa-mir-373,329
hsa-mir-374a,330
hsa-mir-374b,331
hsa-mir-374c,332
hsa-mir-376a-2,333
hsa-mir-376b,334
hsa-mir-376c,335
hsa-mir-377,336
hsa-mir-378a,337
hsa-mir-378b,338
hsa-mir-378c,339
hsa-mir-378e,340
hsa-mir-378f,341
hsa-mir-378g,342
hsa-mir-378h,343
hsa-mir-378i,344
hsa-mir-379,345
hsa-mir-380,346
hsa-mir-381,347
hsa-mir-382,348
hsa-mir-383,349
hsa-mir-384,350
hsa-mir-3908,351
hsa-mir-3909,352
hsa-mir-3915,353
hsa-mir-3923,354
hsa-mir-3925,355
hsa-mir-3928,356
hsa-mir-3940,357
hsa-mir-3945,358
hsa-mir-3960,359
hsa-mir-3976,360
hsa-mir-409,361
hsa-mir-410,362
hsa-mir-411,363
hsa-mir-412,364
hsa-mir-421,365
hsa-mir-422a,366
hsa-mir-423,367
hsa-mir-424,368
hsa-mir-425,369
hsa-mir-4257,370
hsa-mir-4258,371
hsa-mir-4262,372
hsa-mir-4268,373
hsa-mir-4270,374
hsa-mir-4271,375
hsa-mir-4279,376
hsa-mir-4281,377
hsa-mir-4282,378
hsa-mir-4284,379
hsa-mir-4286,380
hsa-mir-429,381
hsa-mir-4290,382
hsa-mir-4291,383
hsa-mir-4293,384
hsa-mir-4294,385
hsa-mir-4295,386
hsa-mir-4298,387
hsa-mir-4301,388
hsa-mir-4302,389
hsa-mir-4306,390
hsa-mir-431,391
